config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
610000,1012.0073717984233,762.0282434296356,1442.3540421905002,1728.1995323515882,1285.984179722278,1132.219873323827,1416.2671597654328,1071.2845684656763,,
620000,960.6164629429777,702.8030837821095,1625.6970088395233,1595.0023885986116,1201.6633548696423,960.9469756064198,1452.0785045038047,1199.3236134396655,,
630000,1015.4282800147412,716.3818225483202,1523.3647972524934,1580.7031242894884,1244.4720885948136,1030.536962789233,1529.9779424502342,1232.4684798366043,,
640000,903.4045975048259,672.7084123005225,1843.4107601658234,1659.9380120495248,1431.2450016466705,979.0739013877989,1678.6519318082392,1159.582742773127,,
650000,716.1090424005497,716.1529195083916,1751.0428145213973,1644.2497697054187,1152.2310518382515,1028.8979858146783,770.9767289537921,1287.5382066420605,566.6333498647742,517.621596295932
660000,988.9792383615343,773.1101288771226,2178.756180402992,1642.321038311579,883.2875068793185,1120.0669117410725,1251.7152411442182,1219.0000583079443,,
670000,821.503427357743,670.7129681608357,1768.5034133725098,1500.4877005421913,874.0569223487612,915.5366792459321,1405.9384751026748,1065.3461333797386,,
680000,739.6607320520691,664.8442424518869,1822.405425436936,1373.368866457494,1191.7003871176994,914.8564168981886,1254.658624192644,1046.9875736809154,,
690000,764.2401817307198,789.1103365487376,1650.8867326447246,1421.6743475190663,1063.1205723438704,945.9464051495801,1284.3977859504314,1024.1553157207802,,
700000,540.0185084556367,772.6366935290832,1657.012786891768,1340.8859225857302,604.618402922224,714.3024632451968,1116.7579735979336,1095.306849879636,745.1924507192344,785.8686766737721
710000,276.3637291171647,755.3931629210256,1400.7832767580962,1263.5728384609556,755.9773096667701,929.163436417644,919.7472585885956,1185.7660279925062,,
720000,418.85583444373077,818.9873276642829,976.7841707013016,1278.3451355935103,887.4105211973376,842.5943959632448,1631.7111856721453,1053.7569701067755,,
730000,1012.0472910017313,867.6100264466386,1478.6800017502203,1428.1320737959936,636.1538784131267,882.4913130690035,1241.1461631273385,1059.545338301366,,
740000,783.883943222262,801.0947402637934,2145.7528447399827,1585.7516847619424,800.6037544929499,746.3674955925312,1309.637213594208,892.6458007274475,,
750000,647.5214340909358,916.2133098520244,1715.9285452446252,1739.837008393218,664.4141894865154,611.8282629621466,1351.49469258591,954.0352024234444,441.23637314821747,523.8701743234948
760000,364.8615597764275,701.2940896998048,1874.7684107759735,1591.0850448626306,715.2289776071711,609.79380830807,1380.365801187898,1036.9471602850426,,
770000,452.02195099365355,726.9608269553269,2060.1647897236185,1661.400261658487,587.1532762213487,575.2297535740022,1134.7596916901489,1038.095067911429,,
780000,517.3898090186232,721.3799314726257,1890.9607977939766,1865.4179109547258,865.068092019061,664.213863303321,1368.4833947124514,1151.9742050575617,,
790000,557.8921694993552,716.1520733295806,1543.3803412487348,1885.8025013277088,784.886845754999,650.9243231088448,1562.2142916002008,1000.7492561001454,,
800000,777.7721403964457,657.295766977988,2138.2537406262704,1828.4469907395912,620.1687216189852,667.072057408037,1257.2317457817558,948.5081076530234,392.2618363129153,609.898791651639
810000,664.8249711120154,621.4612813072006,1799.1104585929613,1714.5092611599553,736.7646118201403,527.0401733036451,1555.262895754585,924.7369032761974,,
820000,939.2449840315625,714.38786196755,1818.9457851410539,1557.2535742549383,670.8322268245258,657.0239082790526,1344.4202649753106,782.2503986681213,,
830000,991.0772239098948,675.2211408269051,1389.0034484990595,1424.8619200934277,1036.2816744910403,668.7786508866936,1019.6107918100009,867.2642037575564,,
840000,946.3416815808639,527.0770273127557,1531.6890416475123,1626.0197390963763,464.4238954922181,465.839626052755,1204.5125042811353,897.3278370087683,,
850000,900.4885465706386,797.4582365839102,1396.6168551864828,1512.3196913864515,1124.7828244773132,477.4127224921673,856.4997901926633,811.4205441376502,820.4656376963976,497.58883427008675
860000,1083.493592351855,685.126230103958,1661.6862680821553,1423.9417275646942,715.5864089686517,511.162305958036,1152.407250335324,892.1149560848335,,
870000,754.5490282571873,787.8463196019339,1542.0658066520577,1393.980560227847,543.3540146410617,500.802594801747,955.3527486966516,725.0954176696007,,
880000,781.7110403296683,698.4017101841897,1709.8239713673654,1487.6145791163162,589.3960012649713,571.5884762674689,744.8520027055565,633.0398314271328,,
890000,900.4607005704308,661.8824669925482,1649.9765144079374,1692.7644420475294,385.97112840806966,618.0196133165276,584.7324429021307,548.352142029697,,
900000,544.4476679400827,556.0656405844829,1624.269945541782,1446.1868270318637,312.1535217464424,486.37998012005573,620.6529376426126,578.076286678974,1011.7158376460693,691.0853125908584
910000,476.5719445575405,515.8716949247562,1652.7677234237722,1461.9073501448709,795.960870035203,542.1346627698045,736.5279806992779,708.7952107952163,,
920000,440.9611431745284,496.3683382689543,973.600452408484,1417.3164750161397,501.09091639897616,588.8603545765579,967.0826447681833,695.408289461832,,
930000,789.0661796874969,529.8169445888116,1365.0322669225366,1514.9646796876716,523.8300411838551,581.2097147327777,728.0489969432165,640.396226598712,,
940000,1093.0435898469318,641.0022172868158,1514.68945917874,1572.1142020589934,534.9854752177439,668.1684200454008,823.5439160135905,643.0506946926927,,
950000,893.2954058977142,732.7998520159879,1478.053947635843,1607.6960367772795,643.5511615619931,577.2039331796434,731.7256268983416,506.36695414777034,498.13250247865665,511.6610931481061
960000,691.5610112176017,503.9716389246123,1528.0310180736788,1433.0009060157752,549.7652647635686,590.633461415576,256.6921983574609,440.428054165113,,
